,lat,lon,diff_stationarity_pval,diff_acf_lag,diff_acf,diff_acf_pval,orig_stationarity_pval,orig_acf_lag,orig_acf,orig_acf_pval
368,19.5,118.5,7.6173240790887965e-28,12,0.21100356161539657,1.2415348250684065e-16,0.00869321923024732,12,0.606321993853171,3.445301549204702e-107
369,19.5,118.75,1.236054433896347e-27,12,0.213030936472981,7.253512203874698e-17,0.0075052548436983935,12,0.6080639182051756,1.5979961011255335e-108
370,19.5,119.0,2.0391506117637684e-27,12,0.21353650227308796,4.343701788177181e-17,0.0064143626480545925,12,0.6092652568655254,9.778961328455784e-110
371,19.5,119.25,3.514904062496495e-27,12,0.21238332632155554,5.096002703299562e-17,0.005377103419490132,12,0.6083601229145856,5.0011479044418975e-110
372,19.5,119.5,6.540725324983642e-27,12,0.2107480918372776,9.021814557735082e-17,0.004409122401148498,12,0.6064396071254083,8.074738008572322e-110
373,19.5,119.75,1.3918553606116342e-26,12,0.21023117175790354,2.077835977613119e-16,0.0036710373239645503,12,0.6044655078270744,2.6004113239761288e-109
374,19.5,120.0,3.0627315290714245e-26,12,0.20599531183700492,1.0919248024863294e-15,0.0031165061098432424,12,0.6000883783919688,1.1574192629294524e-107
375,19.5,120.25,6.48813400465408e-26,12,0.19597401954697563,1.0527386408453666e-14,0.0026572140250507178,12,0.5923617360647621,1.07584779819103e-104
376,19.5,120.5,1.0753825884564896e-25,12,0.1823905279504126,6.021906462243168e-14,0.0023116253776486006,12,0.5839502443519251,2.095963200770379e-101
377,19.5,120.75,1.650659247708865e-25,12,0.17138570332991893,8.391679326213905e-14,0.0021655937256312915,12,0.5794344538105148,1.7638957447266801e-99
378,19.5,121.0,3.198150952036965e-25,12,0.167417822971951,2.0999696773486697e-14,0.0022084034829443857,12,0.5819157611006518,2.9804170390760584e-100
379,19.5,121.25,7.312283846393908e-25,12,0.17638884566935553,1.6555417244979316e-15,0.011241013085278199,12,0.592993964414842,8.092692083644992e-104
380,19.5,121.5,1.6015401374801731e-24,12,0.1870881460557845,1.5870471216712595e-16,0.006345000821338665,12,0.6027861569122855,7.448471468498024e-107
381,19.5,121.75,2.415611420995578e-24,12,0.1943150948544361,3.9138292551758876e-17,0.003947880974935953,12,0.6080173306506933,5.86300288600426e-108
382,19.5,122.0,3.177430970782175e-24,12,0.2001210335387439,3.098413461561213e-17,0.0036723297043565017,12,0.6093519430542043,3.510049694431552e-107
383,19.5,122.25,3.2231284197184448e-24,12,0.20273930273680463,6.194897618202483e-17,4.573141006790067e-05,12,0.607001519726266,2.986303052092336e-105
384,19.5,122.5,1.94918078099785e-24,12,0.20304622537269265,1.652843786510096e-16,5.621565737957529e-05,12,0.6021726980125224,1.361255450957132e-102
385,19.5,122.75,1.0105788852606526e-24,12,0.20652053798878894,5.361382372803735e-16,7.127840032905713e-05,12,0.5981498008678364,3.1901433167744775e-100
386,19.5,123.0,5.683678255671979e-25,12,0.20930743066813554,1.1557687047559865e-15,0.0004525295851783778,12,0.5942466537745816,4.8281020997163776e-98
387,19.5,123.25,4.283958394555416e-25,12,0.20970532113383555,1.3226179009617003e-15,0.000470576030298104,12,0.5902400713530418,3.753253842839105e-96
388,19.5,123.5,4.11245244218862e-25,12,0.20894160985916482,7.791967455602783e-16,0.0005288437933889826,12,0.587738611521935,2.6799938080149855e-95
389,19.5,123.75,3.8757767792231403e-25,12,0.20318180564346006,7.005036326152467e-16,0.0006541926722892727,12,0.583496858574125,6.570318530066836e-94
390,19.5,124.0,4.530141614298666e-25,12,0.19768510731842348,8.118741168890219e-16,0.000805692375279686,12,0.5804800624461647,5.247640588759685e-93
391,19.5,124.25,4.880835751151696e-25,12,0.19313774033236963,9.451137772988426e-16,0.0009801006503225046,12,0.5783284784062568,2.8376454385559592e-92
392,19.5,124.5,5.229956856917644e-25,12,0.190071990985637,1.2838164890476907e-15,0.0012235766467328414,12,0.576825732025059,1.0354886414774774e-91
393,19.5,124.75,5.724946898297757e-25,12,0.18607082756670845,1.657915064795931e-15,0.00155493539026164,12,0.5748814213905102,3.2650887552529686e-91
394,19.5,125.0,6.16557261118627e-25,12,0.1809638345316552,2.6139026392968966e-15,0.013308712369849778,12,0.5720123118322823,1.2540045152840336e-90
395,19.5,125.25,6.2520412881317025e-25,12,0.1761912866843863,4.398770819098893e-15,0.016358148557048507,12,0.5692742098298691,2.929743429751325e-90
396,19.5,125.5,6.404660723397624e-25,12,0.1722943167573116,8.629528637291018e-15,0.07936228380193217,12,0.566464851461528,7.049583666015665e-90
397,19.5,125.75,7.270709441499746e-25,12,0.16947232645052407,1.81949980065946e-14,0.08584535748350175,12,0.5635565025270907,2.4599832592273672e-89
398,19.5,126.0,9.70552399279941e-25,12,0.16945738216426387,5.163235450377954e-14,0.09248859656110581,12,0.5618079538599258,6.2470338475712516e-89
399,19.5,126.25,1.0635465053641784e-24,12,0.17266079530434747,9.948783419286873e-14,0.0998203912941163,12,0.562425150831557,5.488154859456048e-89
400,19.5,126.5,1.062580582680461e-24,12,0.17551554734515856,1.943835105967462e-13,0.10630557826585457,12,0.5626364070720585,6.713201961233215e-89
401,19.5,126.75,9.862695905102193e-25,12,0.17762365973618038,4.722702692198582e-13,0.11249111417749019,12,0.5613554835434285,4.192879512175556e-88
402,19.5,127.0,9.097032381878207e-25,12,0.18076111163850195,9.870962371905367e-13,0.11624082324707613,12,0.561137378059169,9.795197564041766e-88
403,19.5,127.25,8.345018997381708e-25,12,0.1833369605456069,1.8106846068687248e-12,0.11764248956945567,12,0.5608320441927894,1.5829528858356915e-87
404,19.5,127.5,7.657687665975889e-25,12,0.18444270622820597,3.105355030720589e-12,0.11595829944134917,12,0.5600143838780719,2.2055485494484836e-87
405,19.25,116.5,8.169580464327437e-29,12,0.18211932910353712,5.0566682112907866e-14,0.030536820062882008,12,0.5754778344706992,1.5864718004097664e-91
406,19.25,116.75,9.441145381724996e-29,12,0.18196308376788317,2.483725955832782e-14,0.029960141055152528,12,0.5791513594105145,1.3833989511388616e-93
407,19.25,117.0,1.0934665404504904e-28,12,0.18295908481358059,9.609743681885632e-15,0.02988033334887513,12,0.5834205688135257,8.087552940749455e-96
408,19.25,117.25,1.3915145056238746e-28,12,0.1850892450697817,4.574425963197519e-15,0.031052861130750252,12,0.5867338181116846,1.3681705604135835e-97
409,19.25,117.5,1.769479004669393e-28,12,0.18611108953994687,2.18699309001039e-15,0.03198081805107677,12,0.5894971793671587,2.5592375348614043e-99
410,19.25,117.75,2.2854512291678064e-28,12,0.18719694992516567,1.0282101702680504e-15,0.00957150033777305,12,0.5921066185850139,5.253632485103397e-101
411,19.25,118.0,2.9461267875276536e-28,12,0.18723993958014626,5.806511343972237e-16,0.008511295928313515,12,0.5938632651389028,1.884176558770356e-102
412,19.25,118.25,4.112983027871134e-28,12,0.18819578638902612,2.7714522606404123e-16,0.007412543483768548,12,0.5962445442913821,3.318380527155957e-104
413,19.25,118.5,6.3901943330782715e-28,12,0.19048404995341597,1.109853408654889e-16,0.006486335264020427,12,0.5993581465284432,3.3128596241506504e-106
414,19.25,118.75,1.038866645053279e-27,12,0.1915713407162169,5.753298394905193e-17,0.005748614134121717,12,0.6014730438568588,8.962441931274214e-108
415,19.25,119.0,1.7743826284503632e-27,12,0.19043618663658557,3.6119193433462375e-17,0.004978119918754151,12,0.6022313340780572,6.968579502607254e-109
416,19.25,119.25,3.446404829208053e-27,12,0.1900666428264537,2.5635336417110215e-17,0.004486526163984044,12,0.6027561111356341,8.10306823489104e-110
417,19.25,119.5,7.173751410997849e-27,12,0.19090697523594694,2.5272768876332558e-17,0.003906636085246452,12,0.6024097891600918,3.005221270266029e-110
418,19.25,119.75,1.6049948182553653e-26,12,0.1925979452238227,5.192508493647973e-17,0.0033719304755442316,12,0.600773861235599,8.542118914120109e-110
419,19.25,120.0,3.7470027710932984e-26,12,0.18938989513236915,2.66219738782433e-16,0.002906265246958787,12,0.596036842809859,4.5541284989246105e-108
420,19.25,120.25,8.57429176474931e-26,12,0.17877102844720322,3.3190418234878693e-15,0.0024857741992412134,12,0.5868604172497068,1.03541970160329e-104
421,19.25,120.5,1.6354504664005173e-25,12,0.163100241162857,3.4641587152778233e-14,0.0021867383935792635,12,0.5756056542340959,1.5813618785469206e-100
422,19.25,120.75,3.149810399951081e-25,12,0.15483101899585433,4.8978610732556117e-14,0.0020893298502600746,12,0.5721564448387738,5.878753169062166e-99
423,19.25,121.0,8.209114583285363e-25,12,0.16428986789479338,4.920303627616981e-15,0.002408568359976879,12,0.58445778374872,1.1980678674359663e-102
424,19.25,121.25,2.7022783394650476e-24,12,0.19217330089846427,1.202027812137733e-16,0.012188895808637404,12,0.6061807150491378,3.031251810840676e-109
425,19.25,121.5,7.834015657534053e-24,12,0.22578018588060417,5.231364251611152e-18,0.007049090411919842,12,0.6247446071292775,2.72141157246869e-114
426,19.25,121.75,1.07177486983349e-23,12,0.23906149070035482,2.7348190345495487e-18,0.00504789754918503,12,0.6300374131739586,1.5082545575726125e-114
427,19.25,122.0,1.1883431867649911e-23,12,0.23594501712522736,9.167639440376414e-18,3.635448672207374e-05,12,0.6250239611304379,2.635913780178802e-111
428,19.25,122.25,9.365575517161049e-24,12,0.22833728255381622,4.6718285376567466e-17,4.107492496337131e-05,12,0.6161251572567129,6.231696342349082e-107
429,19.25,122.5,4.700020775605826e-24,12,0.22344191121810708,1.720544782182537e-16,5.039934829915056e-05,12,0.6079372391456499,3.793545467992339e-103
430,19.25,122.75,1.8319773147490803e-24,12,0.223783531368587,3.828759573713169e-16,6.23393545601424e-05,12,0.6027829361910514,1.3121428484932084e-100
431,19.25,123.0,8.60500240191046e-25,12,0.2250646416075116,6.121290204845053e-16,7.614575230137237e-05,12,0.5990862111930224,1.1785544737718508e-98
432,19.25,123.25,6.351903351204846e-25,12,0.22190505076841036,7.556837760725339e-16,8.795817809112605e-05,12,0.5944455162197548,1.1465550834741323e-96
433,19.25,123.5,6.594121579864322e-25,12,0.21623805450173061,8.187087381525045e-16,9.7868735521582e-05,12,0.5895942949372793,4.4878218586631326e-95
434,19.25,123.75,8.097419780166923e-25,12,0.2087486692573631,1.0350547585963629e-15,0.0001237105050441849,12,0.5845587604259995,1.3158067324882096e-93
435,19.25,124.0,1.106167822633684e-24,12,0.20413920116850393,1.479257546330539e-15,0.0007811825718988031,12,0.581032382615866,2.23085969354638e-92
436,19.25,124.25,1.2183504119626724e-24,12,0.20164025170714855,1.3138906284501e-15,0.0009270546880862781,12,0.5800776192453749,5.295680642728906e-92
437,19.25,124.5,1.1829253678193316e-24,12,0.19851356441319545,1.0551207103730718e-15,0.008762909011034168,12,0.5797141668744609,4.744537121077035e-92
438,19.25,124.75,1.0987479907190381e-24,12,0.1955748394947755,8.754516578209016e-16,0.010989484913057061,12,0.5790987810969485,4.833168883046437e-92
439,19.25,125.0,1.0649427015296504e-24,12,0.1921262646156664,1.0973220449298932e-15,0.013830792039866981,12,0.5772044315467817,1.1256422075321883e-91
440,19.25,125.25,1.0747732984228203e-24,12,0.1875211987355108,2.140133514330457e-15,0.017122862498441298,12,0.5739712813322225,4.578538984864554e-91
441,19.25,125.5,1.1594078004271398e-24,12,0.18422155460756207,4.011588996010635e-15,0.019954231872443835,12,0.571291472028749,8.378692793918485e-91
442,19.25,125.75,1.3358096804839985e-24,12,0.18367734819573883,6.181598931294036e-15,0.08887930937847094,12,0.5703003026145591,6.149815106982135e-91
443,19.25,126.0,1.7288080471041605e-24,12,0.18452152798804256,1.575576693036428e-14,0.09515294241287653,12,0.5691221112977696,1.2222700431215273e-90
444,19.25,126.25,2.1690938774928735e-24,12,0.1866232568105564,4.220064696156963e-14,0.09816195400100969,12,0.5679774091670811,3.732011279472513e-90
445,19.25,126.5,2.425432939640364e-24,12,0.18882354740582646,1.0285839572628573e-13,0.10232177066822085,12,0.5673886363446184,6.376583107384328e-90
446,19.25,126.75,2.049862998876804e-24,12,0.19266441462310296,1.825282514010192e-13,0.10656496567110468,12,0.5684479518414336,4.278469927775586e-90
447,19.25,127.0,1.7724286559304355e-24,12,0.19614700186906098,3.328167497172101e-13,0.10875881453585873,12,0.5692728336106436,3.588800623473793e-90
448,19.25,127.25,1.70110571990639e-24,12,0.19875348090770684,6.327829034739521e-13,0.10848346206144305,12,0.5692385883732669,4.3810150378406615e-90
449,19.25,127.5,1.6411539139894146e-24,12,0.19973888340649837,1.2244573793446023e-12,0.10585233027105673,12,0.5682176093204163,7.842309519152645e-90
450,19.0,116.5,6.577416853579937e-29,12,0.16556039826599026,7.240385603054338e-14,0.029034372479941575,12,0.566078867512985,5.69356296456748e-89
451,19.0,116.75,7.500857089652403e-29,12,0.16514067504398477,3.5792253558489075e-14,0.028386329473665612,12,0.5699561796973734,3.750013447601548e-91
452,19.0,117.0,8.871951114564229e-29,12,0.16610861383420172,1.5544837681227063e-14,0.02843072091381958,12,0.5742076116824264,2.2088174588404804e-93
453,19.0,117.25,1.2265271111333668e-28,12,0.16826852652205299,6.6876702534744385e-15,0.008817453819749218,12,0.5782677880710364,1.174607730654472e-95
454,19.0,117.5,1.6417100857312035e-28,12,0.16834382531892028,3.958213449924684e-15,0.007694272679074083,12,0.5804299310665156,3.827156260238042e-97
455,19.0,117.75,1.986745626335302e-28,12,0.16743019563408015,2.4606551423247566e-15,0.007012676542808437,12,0.5822383294144375,1.8237171994154574e-98
456,19.0,118.0,2.3797235148633253e-28,12,0.16695268976453803,1.1424359845561788e-15,0.006243252408096356,12,0.584671174521079,3.430019752394933e-100
457,19.0,118.25,3.0926232821438913e-28,12,0.1671709482078617,4.02656093676247e-16,0.005513897102013815,12,0.5877966290739589,2.8117122690402865e-102
458,19.0,118.5,4.633623352030332e-28,12,0.16732397623951228,1.7391932004439842e-16,0.004878045399086832,12,0.5903075338415026,4.130180266866962e-104
459,19.0,118.75,7.6304403466489305e-28,12,0.16475836110359415,1.011471830722554e-16,0.0042370914590369926,12,0.5912380468101243,1.9890309820625478e-105
460,19.0,119.0,1.3779510137763244e-27,12,0.16262865440632157,4.940631113706501e-17,0.0037343684474856215,12,0.5922767308196187,7.991011625141146e-107
461,19.0,119.25,2.92248555353438e-27,12,0.1622121484270623,2.0148608974630052e-17,0.0034053347028866593,12,0.5936137584394001,2.3928226959310126e-108
462,19.0,119.5,6.628950588822112e-27,12,0.16501804737834863,1.1916394979778535e-17,0.003068744806367082,12,0.5944674895724308,2.434531607535036e-109
463,19.0,119.75,1.4163337032453727e-26,12,0.16924199693465614,1.1934618326108584e-17,0.0027878509376469793,12,0.5946465017206113,1.2665392639429918e-109
464,19.0,120.0,3.7290792932995026e-26,12,0.17137099932022126,2.4385504369666582e-17,0.0024629381971186933,12,0.59256991885136,4.825906959358681e-109
465,19.0,120.25,1.0966267536166937e-25,12,0.16726364664805615,2.280768642441047e-16,0.000493958179409914,12,0.5856887507782818,1.5097768607142064e-106
466,19.0,120.5,4.0545501310990537e-25,12,0.1670813232794298,1.110858795408345e-15,0.0003777031919416437,12,0.5823947443297324,3.5916512070634005e-105
467,19.0,120.75,1.4442799487437994e-24,12,0.18016122703172877,2.676752193726141e-16,0.000384734376955545,12,0.5926536027888321,3.591018934636631e-108
468,19.0,121.0,8.826999866253282e-24,12,0.22978662561820704,4.040212262137486e-19,0.0005216813835271721,12,0.6256350307057602,7.910396556813689e-118
469,19.0,121.25,3.577853901311172e-23,12,0.2815640116776049,1.4995883273571458e-21,0.01718492157521629,12,0.6507751256845974,2.4640127939398124e-124
470,19.0,121.5,4.620549170138177e-23,12,0.29375876386312416,3.715602216923329e-21,0.011627947524374217,12,0.6532854143183556,1.4457824537040377e-123
471,19.0,121.75,4.731152082811107e-23,12,0.286315477560494,6.16420127346112e-20,2.738076579117913e-05,12,0.647915537114614,4.287477376865826e-120
472,19.0,122.0,4.610531600254015e-23,12,0.2675027795331038,5.1494120729655816e-18,2.704153193715415e-05,12,0.6338855571486858,1.5999895028683742e-113
473,19.0,122.25,2.899484726546188e-23,12,0.2471776938743957,2.459033928090584e-16,3.817706849709582e-05,12,0.6166823490157753,6.224373982052404e-106
474,19.0,122.5,1.1063212163166799e-23,12,0.23650041104078356,9.697243928251778e-16,4.776292826527938e-05,12,0.6057007700294995,3.307239018037413e-101
475,19.0,122.75,3.0551996749406506e-24,12,0.23039439350287255,1.05167502670598e-15,5.5220668111214596e-05,12,0.5997189707537005,1.3789792123377673e-98
476,19.0,123.0,1.3152313229615447e-24,12,0.22697870727606775,1.3138225120223813e-15,6.700471302401223e-05,12,0.595680226437018,1.1252946477752615e-96
477,19.0,123.25,1.2166500755978963e-24,12,0.22195587122841623,1.4823096219508182e-15,7.760889788233338e-05,12,0.5917949073070797,4.512630033630254e-95
478,19.0,123.5,1.4736102386010047e-24,12,0.2153582543612072,2.027926855459193e-15,9.432537673666007e-05,12,0.5869432762123992,1.8819817357844685e-93
479,19.0,123.75,2.0092717634851797e-24,12,0.2118426805051365,1.811679857672371e-15,0.00012898641717896248,12,0.5845819679772832,7.194803444827195e-93
480,19.0,124.0,2.5328167070637615e-24,12,0.20714469093524815,2.3837772613817277e-15,0.00043803702842894806,12,0.580665151007764,1.7402476509677063e-91
481,19.0,124.25,2.540564944983323e-24,12,0.2058932196664514,1.8282125340379235e-15,0.006385646581801282,12,0.5802092032347639,3.1709637229356875e-91
482,19.0,124.5,2.3119276697042384e-24,12,0.20584190023885918,8.811787801249531e-16,0.007890967575633574,12,0.58164148077795,6.178032687472096e-92
483,19.0,124.75,2.084146386107476e-24,12,0.20408886964251713,6.687388398118265e-16,0.010256272102859202,12,0.5814653441765264,3.6301064272130133e-92
484,19.0,125.0,2.0016764546432764e-24,12,0.20134871521265246,8.774981797462834e-16,0.013307557154502745,12,0.5797408605145523,6.83751303557796e-92
485,19.0,125.25,2.110272543430641e-24,12,0.19880094850856606,1.5894795078668016e-15,0.015919987467776234,12,0.5774166642946167,1.6688152513103735e-91
486,19.0,125.5,2.350176255466332e-24,12,0.19821728448804388,2.244427405329221e-15,0.018390308457783673,12,0.5765265313425709,1.0509391615703717e-91
487,19.0,125.75,2.7912665623275322e-24,12,0.19878855462217465,3.3676439683521695e-15,0.0847740102953441,12,0.5761864910310275,4.219029334343311e-92
488,19.0,126.0,3.6730912705495595e-24,12,0.19901449248588174,7.936142420605175e-15,0.08872745699078027,12,0.5745298528715206,1.0362412888127282e-91
489,19.0,126.25,4.724979374758193e-24,12,0.20329086553987336,1.5563919986177803e-14,0.09062249978973486,12,0.5753121828527595,6.35679876348817e-92
490,19.0,126.5,4.869919217277581e-24,12,0.20606717057508528,3.1501238696954485e-14,0.0927028896762424,12,0.5755860645826604,5.852648388278685e-92
491,19.0,126.75,4.654799552397865e-24,12,0.20948386116835377,4.9119169823243276e-14,0.09420264412077695,12,0.576789203659899,1.8643607618330428e-92
492,19.0,127.0,4.4825925508272896e-24,12,0.2121794103377571,1.0320236302579492e-13,0.0949034827042996,12,0.5769408305308157,2.025067146199955e-92
493,19.0,127.25,4.330388695110759e-24,12,0.2136307384961083,2.516044418897995e-13,0.09377590065479185,12,0.5759402053269386,6.153488729596057e-92
494,19.0,127.5,3.899285835610331e-24,12,0.21439855146029774,5.234325531538184e-13,0.09142901494816225,12,0.5749118076770154,1.4815499595492175e-91
495,18.75,116.5,5.442020865699795e-29,12,0.1515824506642317,1.022119105702691e-13,0.02913116445128075,12,0.5572670446824032,1.4470646718513525e-86
496,18.75,116.75,6.304517892688745e-29,12,0.15130083296947422,5.788792205452549e-14,0.02866194254819891,12,0.5613387416754736,8.924165409498764e-89
497,18.75,117.0,7.296638886408676e-29,12,0.15024242619235867,2.8623382609094297e-14,0.007870663338180222,12,0.5647246775522565,7.874189605473072e-91
498,18.75,117.25,1.0121202695513019e-28,12,0.14944846801287992,1.5389517756580843e-14,0.0064669957950698655,12,0.5674694885007322,9.3973325205328e-93
499,18.75,117.5,1.3191474767069459e-28,12,0.14712013052097825,1.1153301120954076e-14,0.0058127243228088075,12,0.5687611016091421,6.301635709930818e-94
500,18.75,117.75,1.568551330747982e-28,12,0.14559789946459045,6.6556416208027424e-15,0.005315753391501068,12,0.5708046218483002,2.2220101149943106e-95
501,18.75,118.0,1.936094694579746e-28,12,0.1438705991453083,2.883424158013774e-15,0.00474249625840311,12,0.573343948309802,3.423395060304944e-97
502,18.75,118.25,2.5906752904662853e-28,12,0.14276154435935912,1.244912453650792e-15,0.0041625754907050295,12,0.5757891955581073,4.9246821835444896e-99
503,18.75,118.5,3.9658700829934938e-28,12,0.13944803542819795,6.575299778887762e-16,0.003540117795701541,12,0.5766084530395451,2.1195413993211673e-100
504,18.75,118.75,6.513340069493287e-28,12,0.1361835773644974,3.2556790652583756e-16,0.0030341193508205645,12,0.5775406320392532,7.82162938624093e-102
505,18.75,119.0,1.1432604631227362e-27,12,0.131721895034823,1.0324223729500051e-16,0.002639938768842202,12,0.5784702290003281,1.6007965182779006e-103
506,18.75,119.25,2.222311710614806e-27,12,0.12901525484347903,3.5951179946375905e-17,0.0023247010958783545,12,0.5792628839541236,5.712279521180511e-105
507,18.75,119.5,4.6077050826949036e-27,12,0.12969753893525046,1.9352959523914302e-17,0.002112092166127751,12,0.5798033350571041,5.876063133697968e-106
508,18.75,119.75,8.164385966655308e-27,12,0.12797439926341958,1.863540811946661e-17,0.001849148826993547,12,0.5779523252711353,6.410141020953122e-106
509,18.75,120.0,1.843245504825842e-26,12,0.12610658959505333,2.795329846682882e-17,0.0016543706413099718,12,0.5743316412906024,3.3662470185934137e-105
510,18.75,120.25,5.624538892342461e-26,12,0.12030471830734674,9.498630284505682e-17,0.0014292717458365381,12,0.5671912745247594,1.98066555325227e-103
511,18.75,120.5,2.4792749455402343e-25,12,0.12493869692242812,1.4189006316669898e-16,0.0002786139688800704,12,0.5669029692342629,1.0793816066526927e-103
512,18.75,120.75,4.208595916038081e-24,12,0.18277098420565135,5.433328749318077e-19,0.00027890764962384035,12,0.6012830377313452,9.283540603600299e-115
513,18.75,121.0,1.059586797087102e-22,12,0.27600490961884866,3.673667018447657e-24,0.0003290843528086518,12,0.6494129515232526,1.4271454271180345e-128
514,18.75,121.25,2.532990080919672e-21,12,0.37713271757561295,2.2480114826810266e-28,2.9664202993669165e-05,12,0.6825878477414172,8.525054928332053e-135
515,18.75,121.5,4.8405658907812025e-22,12,0.3602763737024443,7.904029933769733e-26,1.181385072281593e-05,12,0.6730209907114034,3.032176125674782e-130
516,18.75,121.75,2.0421453863129326e-22,12,0.3387473637234776,3.157446912345209e-24,9.79539132740664e-06,12,0.6653756384821886,3.2633953891800003e-127
517,18.75,122.0,1.9407876955355968e-22,12,0.30203476331116813,7.285336644289081e-20,1.779197152176718e-05,12,0.6444946503168283,9.20346415123638e-118
518,18.75,122.25,1.1494110228955878e-22,12,0.26535529939301694,4.313279006229478e-16,3.259233793264014e-05,12,0.6164394351892115,1.2930602380645602e-105
519,18.75,122.5,3.8099125975211814e-23,12,0.23622936277005657,1.4641659809913393e-14,4.178338920768993e-05,12,0.5946412859978802,2.265183302725439e-96
520,18.75,122.75,8.297955167436096e-24,12,0.22688728156387306,1.2017772809352502e-14,4.543718248102464e-05,12,0.5886636873387561,9.691773360286694e-94
521,18.75,123.0,2.995942364886672e-24,12,0.22144456869298146,7.063431632393375e-15,5.7163163443862057e-05,12,0.5875182083653869,4.863322073103067e-93
522,18.75,123.25,2.9032874166802463e-24,12,0.2144380842082393,8.699314128018515e-15,7.468729304644446e-05,12,0.5830000262503516,3.964220739993684e-91
523,18.75,123.5,3.92312107709327e-24,12,0.2089560839962823,5.657580507599747e-15,9.736810620295062e-05,12,0.5809872040911993,1.0473748337809018e-90
524,18.75,123.75,5.1587033813506285e-24,12,0.20801531519787037,3.975726219610846e-15,0.00013530609005040327,12,0.58036480676138,1.0315805506794287e-90
525,18.75,124.0,5.68149779016055e-24,12,0.20720148640340177,2.949517441290145e-15,0.0003883664508168638,12,0.579059492165291,2.8729609517163987e-90
526,18.75,124.25,4.851750618500741e-24,12,0.2078265660504815,1.638476345625983e-15,0.0005948047478873282,12,0.5800493280996089,1.1100800319158976e-90
527,18.75,124.5,4.0352711845940756e-24,12,0.20891247903791857,8.538825121230276e-16,0.007678371410841102,12,0.5817719668056787,1.8329922504654942e-91
528,18.75,124.75,3.965397232019478e-24,12,0.2091361930191204,6.332389363571901e-16,0.009720129823842624,12,0.5824650533436526,4.426168430971964e-92
529,18.75,125.0,3.9221779077643896e-24,12,0.2075513416470398,8.578351069404553e-16,0.012138225241502265,12,0.5812143431955678,5.443104515379523e-92
530,18.75,125.25,4.336155635209209e-24,12,0.2072879460329028,1.3443727357749561e-15,0.014665886871584937,12,0.580217338085164,6.547019434166162e-92
531,18.75,125.5,4.899778053676586e-24,12,0.20762326721657293,2.100536361348109e-15,0.017206972586504003,12,0.5793186014377294,5.464638776583324e-92
532,18.75,125.75,5.9375306014420916e-24,12,0.21076745054417012,2.3616727549295514e-15,0.019386522146061895,12,0.5802277134428449,7.76336575334596e-93
533,18.75,126.0,6.793373587955214e-24,12,0.21208910042343831,4.1804796753907375e-15,0.07737752303081734,12,0.5796922863166694,8.063816352553439e-93
534,18.75,126.25,8.919205387768704e-24,12,0.21630363871620678,8.08552187892527e-15,0.07899919003419947,12,0.5804252127039959,5.0448533459437095e-93
535,18.75,126.5,9.948488057911604e-24,12,0.22057346205114614,1.3621153514591251e-14,0.0792004379382123,12,0.5816310088088675,2.7837302129721325e-93
536,18.75,126.75,1.0355354769494873e-23,12,0.22414307886777385,2.2609200415408804e-14,0.07973472982220875,12,0.5827929185997862,9.009111613427428e-94
537,18.75,127.0,1.0232724178856076e-23,12,0.22763258901310424,3.9240417021583486e-14,0.07888148431655212,12,0.5836540592143427,4.6490207487721456e-94
538,18.75,127.25,9.51371457377194e-24,12,0.22914111948919147,8.723520006931937e-14,0.07775942803076988,12,0.5830718325246801,9.486000242590703e-94
539,18.75,127.5,8.546524077464678e-24,12,0.23019143995590832,1.8629472425328914e-13,0.07565466295707161,12,0.5824532362766873,1.5830875987529358e-93
540,18.5,116.5,4.743639912959092e-29,12,0.13732590889675872,1.5936767055887103e-13,0.02994201936817963,12,0.5473910616477125,8.066874315740809e-84
541,18.5,116.75,5.409850774748364e-29,12,0.1365441030030223,1.0134947991022412e-13,0.007419544748655263,12,0.551275922742602,5.6525038211839086e-86
542,18.5,117.0,6.064953844084662e-29,12,0.1346775866325936,5.622617601619414e-14,0.0060355498478387596,12,0.5542895038232007,6.625193631093136e-88
543,18.5,117.25,7.893553742470785e-29,12,0.13061636678357147,4.324252612904987e-14,0.004964538641928671,12,0.5551055016826761,3.919508662991272e-89
544,18.5,117.5,1.0018399706262991e-28,12,0.12708557278680183,3.183705868424668e-14,0.004418697023950178,12,0.5562652274886755,2.314195759394676e-90
545,18.5,117.75,1.3555979821414992e-28,12,0.12194633661993828,1.9986259500943348e-14,0.003924065468713712,12,0.5569089589417159,1.309209487961978e-91
546,18.5,118.0,1.7003453622049158e-28,12,0.11935205515110735,1.0168164394962609e-14,0.0034861867122267355,12,0.5589925925828478,2.966667658489743e-93
547,18.5,118.25,2.431333576635346e-28,12,0.11433027094269595,5.500774712979324e-15,0.0029229466931755947,12,0.5593938542538681,1.5632066916068423e-94
548,18.5,118.5,3.6900366531589153e-28,12,0.11041859545042113,2.904523381904097e-15,0.002458286285845764,12,0.5601235806031758,6.677894357360095e-96
549,18.5,118.75,5.2922762226263465e-28,12,0.10382605806179533,1.6760865357227842e-15,0.0020094889655781177,12,0.5590935020330544,1.0755177453574248e-96
550,18.5,119.0,8.546785851859623e-28,12,0.09649237321577989,7.366013459604858e-16,0.0017094939949024192,12,0.5580377792870614,1.0713215405346592e-97
