,lat,lon,mean_wv,ema_1,ema_7,ema_6,ema_5,prophet,lstm_relu,lstm_tanh,ema_1_rmse,ema_7_rmse,ema_6_rmse,ema_5_rmse,prophet_rmse,lstm_relu_rmse,lstm_tanh_rmse
2293,16.5,127.25,5.368149623161105,7.736627370077699,9.383901308533751,9.971193409458955,10.548257468341896,7.28507531643388,5.713646709918976,5.172674357342959,3.206210732427976,4.57743354803006,5.124953305423926,5.679172132168651,2.422235094139435,0.8344939459843885,0.6913615050266012
2294,16.5,127.5,5.369034204752405,7.64133565382889,9.31779724721614,9.911517129756406,10.49263642892947,8.914254406809722,5.444464107354482,5.110109163787283,3.1379251928616005,4.524674684128806,5.077778233397406,5.63615435569428,3.8782162756775924,0.8695460877556322,0.8644263829382344
2295,16.75,116.5,6.020225286063584,10.943729219255525,11.96197646904556,12.455958809216552,12.991637754544831,10.944984901657184,5.935904463132222,5.909375843407257,6.115995585721557,6.98249955449161,7.421487574307371,7.907809313376242,5.172953332211883,1.684125346162786,1.6070329763474416
2296,16.75,116.75,5.965964449275131,11.096371854586602,12.049863967635375,12.525388505899345,13.043988908984021,10.925029803279372,6.200256148974101,5.905867262990545,6.289928072262141,7.102150581174727,7.525911161280655,7.998199789325912,5.2128196754501674,1.591167623298838,1.6297368657360605
2297,16.75,117.0,5.885757770168478,11.231629780688609,12.108928507922618,12.559814979332666,13.054093468456948,16.981747771285306,5.848196903864543,5.785746020426505,6.452227127545473,7.203391664162425,7.607408177179004,8.059984632344944,11.17476357359668,1.6819383895289666,1.79706190672703
2298,16.75,117.25,5.7609751376903295,11.28501249578676,12.069212875047732,12.488023858272824,12.950112258219724,11.788727605156062,5.744385659694672,5.638552496035344,6.574366623340767,7.24671203771174,7.62320742816194,8.047778394647658,6.213381474567038,1.7667132169316204,1.5763693335058646
2299,16.75,117.5,5.6420214953664285,11.384432387593892,12.064418665819629,12.449139325791398,12.877816794204046,14.522092410614961,5.550705711046855,5.532200174979849,6.727036163879635,7.3108433736188,7.65836483631422,8.054231271836699,8.973570395037926,1.6375166295266492,1.6544574184289398
2300,16.75,117.75,5.4997146494214455,11.50384741377673,12.071549611226805,12.41708365332297,12.806579547793724,13.706020221646433,5.568926513195038,5.571665523871826,6.908827504548931,7.3936768615749715,7.707156411522636,8.068702048575378,8.310813934125052,1.4626137031940465,1.8509105309555416
2301,16.75,118.0,5.343977293773698,11.63433922662982,12.090799614109983,12.394150723909112,12.739981153962667,11.78129373897332,5.372549990812938,4.998507658008252,7.1149087451399735,7.499599136716127,7.775760626858153,8.09839092985418,6.604670945467383,1.6074510291555626,1.6327227313144725
2302,16.75,118.25,5.146294913197922,11.673704478773962,12.009425941482073,12.262078926773192,12.553298807041998,12.122757204199916,4.792021751403809,5.148698630581476,7.269937737271676,7.546393562372635,7.776960713422558,8.049840605303148,7.118264011000456,1.932156255717418,1.663041702254829
